fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source_type,data_source_name,option_list_values
lhmc_9_0 place assocPersonStructuredDateGroup ext.structuredDate dateEarliestSingleDay,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Associated Authorities,Associated person date,Earliest/single day,assocPersonAuthGroupList > assocPersonAuthGroup > assocPersonStructuredDateGroup,dateEarliestSingleDay,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPersonStructuredDateGroup ext.structuredDate dateEarliestSingleEra,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Associated Authorities,Associated person date,Earliest/single era,assocPersonAuthGroupList > assocPersonAuthGroup > assocPersonStructuredDateGroup,dateEarliestSingleEra,"",n,n,as part of larger repeating group,vocabulary,dateera,""
lhmc_9_0 place assocPersonStructuredDateGroup ext.structuredDate dateEarliestSingleCertainty,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Associated Authorities,Associated person date,Earliest/single certainty,assocPersonAuthGroupList > assocPersonAuthGroup > assocPersonStructuredDateGroup,dateEarliestSingleCertainty,"",n,n,as part of larger repeating group,vocabulary,datecertainty,""
lhmc_9_0 place assocPersonStructuredDateGroup ext.structuredDate dateEarliestSingleQualifier,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Associated Authorities,Associated person date,Earliest/single qualifier,assocPersonAuthGroupList > assocPersonAuthGroup > assocPersonStructuredDateGroup,dateEarliestSingleQualifier,"",n,n,as part of larger repeating group,option list,dateQualifiers,", +, +/-, -"
lhmc_9_0 place assocPersonStructuredDateGroup ext.structuredDate dateEarliestSingleQualifierValue,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Associated Authorities,Associated person date,Earliest/single qualifier value,assocPersonAuthGroupList > assocPersonAuthGroup > assocPersonStructuredDateGroup,dateEarliestSingleQualifierValue,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPersonStructuredDateGroup ext.structuredDate dateEarliestSingleQualifierUnit,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Associated Authorities,Associated person date,Earliest/single qualifier unit,assocPersonAuthGroupList > assocPersonAuthGroup > assocPersonStructuredDateGroup,dateEarliestSingleQualifierUnit,"",n,n,as part of larger repeating group,vocabulary,datequalifier,""
lhmc_9_0 place assocPersonStructuredDateGroup ext.structuredDate dateLatestYear,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Associated Authorities,Associated person date,Latest year,assocPersonAuthGroupList > assocPersonAuthGroup > assocPersonStructuredDateGroup,dateLatestYear,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPersonStructuredDateGroup ext.structuredDate dateLatestMonth,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Associated Authorities,Associated person date,Latest month,assocPersonAuthGroupList > assocPersonAuthGroup > assocPersonStructuredDateGroup,dateLatestMonth,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPersonStructuredDateGroup ext.structuredDate dateLatestDay,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Associated Authorities,Associated person date,Latest day,assocPersonAuthGroupList > assocPersonAuthGroup > assocPersonStructuredDateGroup,dateLatestDay,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPersonStructuredDateGroup ext.structuredDate dateLatestEra,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Associated Authorities,Associated person date,Latest era,assocPersonAuthGroupList > assocPersonAuthGroup > assocPersonStructuredDateGroup,dateLatestEra,"",n,n,as part of larger repeating group,vocabulary,dateera,""
lhmc_9_0 place assocPersonStructuredDateGroup ext.structuredDate dateLatestCertainty,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Associated Authorities,Associated person date,Latest certainty,assocPersonAuthGroupList > assocPersonAuthGroup > assocPersonStructuredDateGroup,dateLatestCertainty,"",n,n,as part of larger repeating group,vocabulary,datecertainty,""
lhmc_9_0 place assocPersonStructuredDateGroup ext.structuredDate dateLatestQualifier,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Associated Authorities,Associated person date,Latest qualifier,assocPersonAuthGroupList > assocPersonAuthGroup > assocPersonStructuredDateGroup,dateLatestQualifier,"",n,n,as part of larger repeating group,option list,dateQualifiers,", +, +/-, -"
lhmc_9_0 place assocPersonStructuredDateGroup ext.structuredDate dateLatestQualifierValue,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Associated Authorities,Associated person date,Latest qualifier value,assocPersonAuthGroupList > assocPersonAuthGroup > assocPersonStructuredDateGroup,dateLatestQualifierValue,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPersonStructuredDateGroup ext.structuredDate dateLatestQualifierUnit,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierUnit,Associated Authorities,Associated person date,Latest qualifier unit,assocPersonAuthGroupList > assocPersonAuthGroup > assocPersonStructuredDateGroup,dateLatestQualifierUnit,"",n,n,as part of larger repeating group,vocabulary,datequalifier,""
lhmc_9_0 place assocPersonStructuredDateGroup ext.structuredDate dateEarliestScalarValue,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestScalarValue,Associated Authorities,Associated person date,Earliest represented date,assocPersonAuthGroupList > assocPersonAuthGroup > assocPersonStructuredDateGroup,dateEarliestScalarValue,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPersonStructuredDateGroup ext.structuredDate dateLatestScalarValue,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestScalarValue,Associated Authorities,Associated person date,Latest represented date,assocPersonAuthGroupList > assocPersonAuthGroup > assocPersonStructuredDateGroup,dateLatestScalarValue,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPersonStructuredDateGroup ext.structuredDate scalarValuesComputed,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Associated Authorities,Associated person date,Represented dates computed,assocPersonAuthGroupList > assocPersonAuthGroup > assocPersonStructuredDateGroup,scalarValuesComputed,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPeopleStructuredDateGroup ext.structuredDate dateDisplayDate,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Associated Authorities,Associated people date,Display date,assocPeopleAuthGroupList > assocPeopleAuthGroup > assocPeopleStructuredDateGroup,dateDisplayDate,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPeopleStructuredDateGroup ext.structuredDate datePeriod,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.datePeriod,Associated Authorities,Associated people date,Period,assocPeopleAuthGroupList > assocPeopleAuthGroup > assocPeopleStructuredDateGroup,datePeriod,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPeopleStructuredDateGroup ext.structuredDate dateAssociation,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateAssociation,Associated Authorities,Associated people date,Association,assocPeopleAuthGroupList > assocPeopleAuthGroup > assocPeopleStructuredDateGroup,dateAssociation,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPeopleStructuredDateGroup ext.structuredDate dateNote,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateNote,Associated Authorities,Associated people date,Note,assocPeopleAuthGroupList > assocPeopleAuthGroup > assocPeopleStructuredDateGroup,dateNote,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPeopleStructuredDateGroup ext.structuredDate dateEarliestSingleYear,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Associated Authorities,Associated people date,Earliest/single year,assocPeopleAuthGroupList > assocPeopleAuthGroup > assocPeopleStructuredDateGroup,dateEarliestSingleYear,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPeopleStructuredDateGroup ext.structuredDate dateEarliestSingleMonth,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Associated Authorities,Associated people date,Earliest/single month,assocPeopleAuthGroupList > assocPeopleAuthGroup > assocPeopleStructuredDateGroup,dateEarliestSingleMonth,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPeopleStructuredDateGroup ext.structuredDate dateEarliestSingleDay,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Associated Authorities,Associated people date,Earliest/single day,assocPeopleAuthGroupList > assocPeopleAuthGroup > assocPeopleStructuredDateGroup,dateEarliestSingleDay,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPeopleStructuredDateGroup ext.structuredDate dateEarliestSingleEra,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Associated Authorities,Associated people date,Earliest/single era,assocPeopleAuthGroupList > assocPeopleAuthGroup > assocPeopleStructuredDateGroup,dateEarliestSingleEra,"",n,n,as part of larger repeating group,vocabulary,dateera,""
lhmc_9_0 place assocPeopleStructuredDateGroup ext.structuredDate dateEarliestSingleCertainty,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Associated Authorities,Associated people date,Earliest/single certainty,assocPeopleAuthGroupList > assocPeopleAuthGroup > assocPeopleStructuredDateGroup,dateEarliestSingleCertainty,"",n,n,as part of larger repeating group,vocabulary,datecertainty,""
lhmc_9_0 place assocPeopleStructuredDateGroup ext.structuredDate dateEarliestSingleQualifier,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Associated Authorities,Associated people date,Earliest/single qualifier,assocPeopleAuthGroupList > assocPeopleAuthGroup > assocPeopleStructuredDateGroup,dateEarliestSingleQualifier,"",n,n,as part of larger repeating group,option list,dateQualifiers,", +, +/-, -"
lhmc_9_0 place assocPeopleStructuredDateGroup ext.structuredDate dateEarliestSingleQualifierValue,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Associated Authorities,Associated people date,Earliest/single qualifier value,assocPeopleAuthGroupList > assocPeopleAuthGroup > assocPeopleStructuredDateGroup,dateEarliestSingleQualifierValue,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPeopleStructuredDateGroup ext.structuredDate dateEarliestSingleQualifierUnit,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Associated Authorities,Associated people date,Earliest/single qualifier unit,assocPeopleAuthGroupList > assocPeopleAuthGroup > assocPeopleStructuredDateGroup,dateEarliestSingleQualifierUnit,"",n,n,as part of larger repeating group,vocabulary,datequalifier,""
lhmc_9_0 place assocPeopleStructuredDateGroup ext.structuredDate dateLatestYear,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Associated Authorities,Associated people date,Latest year,assocPeopleAuthGroupList > assocPeopleAuthGroup > assocPeopleStructuredDateGroup,dateLatestYear,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPeopleStructuredDateGroup ext.structuredDate dateLatestMonth,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Associated Authorities,Associated people date,Latest month,assocPeopleAuthGroupList > assocPeopleAuthGroup > assocPeopleStructuredDateGroup,dateLatestMonth,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPeopleStructuredDateGroup ext.structuredDate dateLatestDay,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Associated Authorities,Associated people date,Latest day,assocPeopleAuthGroupList > assocPeopleAuthGroup > assocPeopleStructuredDateGroup,dateLatestDay,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPeopleStructuredDateGroup ext.structuredDate dateLatestEra,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Associated Authorities,Associated people date,Latest era,assocPeopleAuthGroupList > assocPeopleAuthGroup > assocPeopleStructuredDateGroup,dateLatestEra,"",n,n,as part of larger repeating group,vocabulary,dateera,""
lhmc_9_0 place assocPeopleStructuredDateGroup ext.structuredDate dateLatestCertainty,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Associated Authorities,Associated people date,Latest certainty,assocPeopleAuthGroupList > assocPeopleAuthGroup > assocPeopleStructuredDateGroup,dateLatestCertainty,"",n,n,as part of larger repeating group,vocabulary,datecertainty,""
lhmc_9_0 place assocPeopleStructuredDateGroup ext.structuredDate dateLatestQualifier,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Associated Authorities,Associated people date,Latest qualifier,assocPeopleAuthGroupList > assocPeopleAuthGroup > assocPeopleStructuredDateGroup,dateLatestQualifier,"",n,n,as part of larger repeating group,option list,dateQualifiers,", +, +/-, -"
lhmc_9_0 place assocPeopleStructuredDateGroup ext.structuredDate dateLatestQualifierValue,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Associated Authorities,Associated people date,Latest qualifier value,assocPeopleAuthGroupList > assocPeopleAuthGroup > assocPeopleStructuredDateGroup,dateLatestQualifierValue,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPeopleStructuredDateGroup ext.structuredDate dateLatestQualifierUnit,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierUnit,Associated Authorities,Associated people date,Latest qualifier unit,assocPeopleAuthGroupList > assocPeopleAuthGroup > assocPeopleStructuredDateGroup,dateLatestQualifierUnit,"",n,n,as part of larger repeating group,vocabulary,datequalifier,""
lhmc_9_0 place assocPeopleStructuredDateGroup ext.structuredDate dateEarliestScalarValue,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestScalarValue,Associated Authorities,Associated people date,Earliest represented date,assocPeopleAuthGroupList > assocPeopleAuthGroup > assocPeopleStructuredDateGroup,dateEarliestScalarValue,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPeopleStructuredDateGroup ext.structuredDate dateLatestScalarValue,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestScalarValue,Associated Authorities,Associated people date,Latest represented date,assocPeopleAuthGroupList > assocPeopleAuthGroup > assocPeopleStructuredDateGroup,dateLatestScalarValue,"",n,n,as part of larger repeating group,"","",""
lhmc_9_0 place assocPeopleStructuredDateGroup ext.structuredDate scalarValuesComputed,lhmc_9_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Associated Authorities,Associated people date,Represented dates computed,assocPeopleAuthGroupList > assocPeopleAuthGroup > assocPeopleStructuredDateGroup,scalarValuesComputed,"",n,n,as part of larger repeating group,"","",""
