fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values,diff info
bonsai_5-0-2 ns2:collectionobjects_common objectProductionPlace,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionPlace,Object Production Information,Production place,Production place,objectProductionPlaceGroupList > objectProductionPlaceGroup,objectProductionPlace,string,n,n,y,authority: place/local; authority: place/tgn,"",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common objectProductionPlaceRole,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionPlaceRole,Object Production Information,Production place,Production place role,objectProductionPlaceGroupList > objectProductionPlaceGroup,objectProductionPlaceRole,string,n,n,y,"","",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common objectProductionReason,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionReason,Object Production Information,"",Production reason,objectProductionReasons,objectProductionReason,string,n,y,n,"","",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common objectProductionPerson,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionPerson,Object Production Information,Production person,Production person,objectProductionPersonGroupList > objectProductionPersonGroup,objectProductionPerson,string,n,n,y,authority: person/local,"",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common objectProductionPersonRole,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionPersonRole,Object Production Information,Production person,Production person role,objectProductionPersonGroupList > objectProductionPersonGroup,objectProductionPersonRole,string,n,n,y,"","",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common objectProductionOrganization,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionOrganization,Object Production Information,Production organization,Production organization,objectProductionOrganizationGroupList > objectProductionOrganizationGroup,objectProductionOrganization,string,n,n,y,authority: organization/local,"",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common objectProductionOrganizationRole,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionOrganizationRole,Object Production Information,Production organization,Production organization role,objectProductionOrganizationGroupList > objectProductionOrganizationGroup,objectProductionOrganizationRole,string,n,n,y,"","",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common objectProductionNote,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionNote,Object Production Information,"",Production note,"",objectProductionNote,string,n,n,n/a,"","",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common ownersPersonalExperience,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownersPersonalExperience,Object Owner's Contribution Information,"",Owner's personal experience,"",ownersPersonalExperience,string,n,n,n/a,"","",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common ownersPersonalResponse,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownersPersonalResponse,Object Owner's Contribution Information,"",Owner's personal response,"",ownersPersonalResponse,string,n,n,n/a,"","",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common ownersReference,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownersReference,Object Owner's Contribution Information,"",Owner's reference,ownersReferences,ownersReference,string,n,y,n,"","",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common ownersContributionNote,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownersContributionNote,Object Owner's Contribution Information,"",Owner's contribution note,"",ownersContributionNote,string,n,n,n/a,"","",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common viewersRole,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.viewersRole,Object Viewer's Contribution Information,"",Viewer's role,"",viewersRole,string,n,n,n/a,"","",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common viewersPersonalExperience,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.viewersPersonalExperience,Object Viewer's Contribution Information,"",Viewer's personal experience,"",viewersPersonalExperience,string,n,n,n/a,"","",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common viewersPersonalResponse,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.viewersPersonalResponse,Object Viewer's Contribution Information,"",Viewer's personal response,"",viewersPersonalResponse,string,n,n,n/a,"","",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common viewersReference,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.viewersReference,Object Viewer's Contribution Information,"",Viewer's reference,viewersReferences,viewersReference,string,n,y,n,"","",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common viewersContributionNote,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.viewersContributionNote,Object Viewer's Contribution Information,"",Viewer's contribution note,"",viewersContributionNote,string,n,n,n/a,"","",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common fieldCollectionPlace,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.fieldCollectionPlace,Object Collection Information,"",Field collection place,"",fieldCollectionPlace,string,n,n,n/a,authority: place/local; authority: place/tgn,"",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common fieldCollectionSource,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.fieldCollectionSource,Object Collection Information,"",Field collection source,fieldCollectionSources,fieldCollectionSource,string,n,y,n,authority: person/local,"",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common fieldCollectionFeature,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.fieldCollectionFeature,Object Collection Information,"",Field collection feature,"",fieldCollectionFeature,string,n,n,n/a,"","",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common dateDisplayDate,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Object Description Information,Textual Inscription > Textual inscription > Textual inscription date,Display date,textualInscriptionGroupList > textualInscriptionGroup > inscriptionContentDateGroup,dateDisplayDate,string,n,n,as part of larger repeating group,"","",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common datePeriod,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.datePeriod,Object Description Information,Textual Inscription > Textual inscription > Textual inscription date,Period,textualInscriptionGroupList > textualInscriptionGroup > inscriptionContentDateGroup,datePeriod,string,n,n,as part of larger repeating group,"","",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common dateAssociation,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateAssociation,Object Description Information,Textual Inscription > Textual inscription > Textual inscription date,Association,textualInscriptionGroupList > textualInscriptionGroup > inscriptionContentDateGroup,dateAssociation,string,n,n,as part of larger repeating group,"","",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common dateNote,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateNote,Object Description Information,Textual Inscription > Textual inscription > Textual inscription date,Note,textualInscriptionGroupList > textualInscriptionGroup > inscriptionContentDateGroup,dateNote,string,n,n,as part of larger repeating group,"","",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common dateEarliestSingleYear,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Object Description Information,Textual Inscription > Textual inscription > Textual inscription date,Earliest/single year,textualInscriptionGroupList > textualInscriptionGroup > inscriptionContentDateGroup,dateEarliestSingleYear,integer,n,n,as part of larger repeating group,"","",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common dateEarliestSingleMonth,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Object Description Information,Textual Inscription > Textual inscription > Textual inscription date,Earliest/single month,textualInscriptionGroupList > textualInscriptionGroup > inscriptionContentDateGroup,dateEarliestSingleMonth,integer,n,n,as part of larger repeating group,"","",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common dateEarliestSingleDay,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Object Description Information,Textual Inscription > Textual inscription > Textual inscription date,Earliest/single day,textualInscriptionGroupList > textualInscriptionGroup > inscriptionContentDateGroup,dateEarliestSingleDay,integer,n,n,as part of larger repeating group,"","",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common dateEarliestSingleEra,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Object Description Information,Textual Inscription > Textual inscription > Textual inscription date,Earliest/single era,textualInscriptionGroupList > textualInscriptionGroup > inscriptionContentDateGroup,dateEarliestSingleEra,string,n,n,as part of larger repeating group,vocabulary: dateera,"",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common dateEarliestSingleCertainty,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Object Description Information,Textual Inscription > Textual inscription > Textual inscription date,Earliest/single certainty,textualInscriptionGroupList > textualInscriptionGroup > inscriptionContentDateGroup,dateEarliestSingleCertainty,string,n,n,as part of larger repeating group,vocabulary: datecertainty,"",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common dateEarliestSingleQualifier,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Object Description Information,Textual Inscription > Textual inscription > Textual inscription date,Earliest/single qualifier,textualInscriptionGroupList > textualInscriptionGroup > inscriptionContentDateGroup,dateEarliestSingleQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common dateEarliestSingleQualifierValue,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Object Description Information,Textual Inscription > Textual inscription > Textual inscription date,Earliest/single qualifier value,textualInscriptionGroupList > textualInscriptionGroup > inscriptionContentDateGroup,dateEarliestSingleQualifierValue,integer,n,n,as part of larger repeating group,"","",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common dateEarliestSingleQualifierUnit,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Object Description Information,Textual Inscription > Textual inscription > Textual inscription date,Earliest/single qualifier unit,textualInscriptionGroupList > textualInscriptionGroup > inscriptionContentDateGroup,dateEarliestSingleQualifierUnit,string,n,n,as part of larger repeating group,vocabulary: datequalifier,"",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common dateLatestYear,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Object Description Information,Textual Inscription > Textual inscription > Textual inscription date,Latest year,textualInscriptionGroupList > textualInscriptionGroup > inscriptionContentDateGroup,dateLatestYear,integer,n,n,as part of larger repeating group,"","",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common dateLatestMonth,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Object Description Information,Textual Inscription > Textual inscription > Textual inscription date,Latest month,textualInscriptionGroupList > textualInscriptionGroup > inscriptionContentDateGroup,dateLatestMonth,integer,n,n,as part of larger repeating group,"","",not in botgarden_3-0-2
bonsai_5-0-2 ns2:collectionobjects_common dateLatestDay,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Object Description Information,Textual Inscription > Textual inscription > Textual inscription date,Latest day,textualInscriptionGroupList > textualInscriptionGroup > inscriptionContentDateGroup,dateLatestDay,integer,n,n,as part of larger repeating group,"","",not in botgarden_3-0-2
