fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values,diff info
herbarium_2-0-2 ns2:loansin_naturalhistory_extension transferOutNotes,herbarium_2-0-2,loanin,ns2:loansin_naturalhistory_extension,ns2:loansin_naturalhistory_extension,loansin_naturalhistory_extension.transferOutNotes,Items Transferred Out,Item transferred out,Item transferred out note,transferOutGroupList > transferOutGroup,transferOutNotes,string,n,n,y,"","",not in core_7-1-0
herbarium_2-0-2 ns2:loansin_naturalhistory_extension transferOutReturnDate,herbarium_2-0-2,loanin,ns2:loansin_naturalhistory_extension,ns2:loansin_naturalhistory_extension,loansin_naturalhistory_extension.transferOutReturnDate,Items Transferred Out,Item transferred out > Transferred items returned,Item transferred out return date,transferOutGroupList > transferOutGroup,transferOutReturnDate,date,n,n,y,"","",not in core_7-1-0
herbarium_2-0-2 ns2:loansin_naturalhistory_extension transferOutReturnQuantity,herbarium_2-0-2,loanin,ns2:loansin_naturalhistory_extension,ns2:loansin_naturalhistory_extension,loansin_naturalhistory_extension.transferOutReturnQuantity,Items Transferred Out,Item transferred out > Transferred items returned,Item transferred out return quantity,transferOutGroupList > transferOutGroup,transferOutReturnQuantity,integer,n,n,y,"","",not in core_7-1-0
herbarium_2-0-2 ns2:loansin_naturalhistory_extension transferOutReturnNotes,herbarium_2-0-2,loanin,ns2:loansin_naturalhistory_extension,ns2:loansin_naturalhistory_extension,loansin_naturalhistory_extension.transferOutReturnNotes,Items Transferred Out,Item transferred out > Transferred items returned,Item transferred out return note,transferOutGroupList > transferOutGroup,transferOutReturnNotes,string,n,n,y,"","",not in core_7-1-0
herbarium_2-0-2 ns2:loansout_herbarium majorGroup,herbarium_2-0-2,loanout,ns2:loansout_herbarium,ns2:loansout_herbarium,loansout_herbarium.majorGroup,Loan Out Information,"",Major group,"",majorGroup,string,n,n,n/a,vocabulary: majortaxongroup,"",not in core_7-1-0
herbarium_2-0-2 ns2:loansout_herbarium geography,herbarium_2-0-2,loanout,ns2:loansout_herbarium,ns2:loansout_herbarium,loansout_herbarium.geography,Loan Out Information,"",Geography,geographyList,geography,string,n,y,n,"","",not in core_7-1-0
herbarium_2-0-2 ns2:loansout_herbarium taxonomy,herbarium_2-0-2,loanout,ns2:loansout_herbarium,ns2:loansout_herbarium,loansout_herbarium.taxonomy,Loan Out Information,"",Taxonomy,taxonomyList,taxonomy,string,n,y,n,authority: taxon/local; authority: taxon/common,"",not in core_7-1-0
herbarium_2-0-2 ns2:loansout_herbarium objKind,herbarium_2-0-2,loanout,ns2:loansout_herbarium,ns2:loansout_herbarium,loansout_herbarium.objKind,Loan Out Information,"",Object kind,objKindList,objKind,string,n,y,n,vocabulary: objectkind,"",not in core_7-1-0
herbarium_2-0-2 ns2:loansout_herbarium shipDate,herbarium_2-0-2,loanout,ns2:loansout_herbarium,ns2:loansout_herbarium,loansout_herbarium.shipDate,Loan Out Information,"",Shipping form date,"",shipDate,date,n,n,n/a,"","",not in core_7-1-0
herbarium_2-0-2 ns2:loansout_herbarium transportMethod,herbarium_2-0-2,loanout,ns2:loansout_herbarium,ns2:loansout_herbarium,loansout_herbarium.transportMethod,Loan Out Information,"",Transportation,"",transportMethod,string,n,n,n/a,vocabulary: transportmethod,"",not in core_7-1-0
herbarium_2-0-2 ns2:loansout_herbarium numPackages,herbarium_2-0-2,loanout,ns2:loansout_herbarium,ns2:loansout_herbarium,loansout_herbarium.numPackages,Loan Out Information,"",Number of packages,"",numPackages,integer,n,n,n/a,"","",not in core_7-1-0
herbarium_2-0-2 ns2:loansout_herbarium acknowledgeDate,herbarium_2-0-2,loanout,ns2:loansout_herbarium,ns2:loansout_herbarium,loansout_herbarium.acknowledgeDate,Loan Out Information,"",Acknowledge date,"",acknowledgeDate,date,n,n,n/a,"","",not in core_7-1-0
herbarium_2-0-2 ns2:loansout_naturalhistory_extension loanoutItems,herbarium_2-0-2,loanout,ns2:loansout_naturalhistory_extension,ns2:loansout_naturalhistory_extension,loansout_naturalhistory_extension.loanoutItems,Items Loaned Out,"",Items loaned out accession numbers,"",loanoutItems,string,n,n,n/a,"","",not in core_7-1-0
herbarium_2-0-2 ns2:loansout_naturalhistory_extension objectNumbers,herbarium_2-0-2,loanout,ns2:loansout_naturalhistory_extension,ns2:loansout_naturalhistory_extension,loansout_naturalhistory_extension.objectNumbers,Items Loaned Out,Item loaned out,Item loaned out object number(s),objectGroupList > objectGroup,objectNumbers,string,n,n,y,"","",not in core_7-1-0
herbarium_2-0-2 ns2:loansout_naturalhistory_extension objectQuantity,herbarium_2-0-2,loanout,ns2:loansout_naturalhistory_extension,ns2:loansout_naturalhistory_extension,loansout_naturalhistory_extension.objectQuantity,Items Loaned Out,Item loaned out,Item loaned out quantity,objectGroupList > objectGroup,objectQuantity,integer,n,n,y,"","",not in core_7-1-0
herbarium_2-0-2 ns2:loansout_naturalhistory_extension objectConditions,herbarium_2-0-2,loanout,ns2:loansout_naturalhistory_extension,ns2:loansout_naturalhistory_extension,loansout_naturalhistory_extension.objectConditions,Items Loaned Out,Item loaned out,Item loaned out condition,objectGroupList > objectGroup,objectConditions,string,n,n,y,"","",not in core_7-1-0
herbarium_2-0-2 ns2:loansout_naturalhistory_extension objectNotes,herbarium_2-0-2,loanout,ns2:loansout_naturalhistory_extension,ns2:loansout_naturalhistory_extension,loansout_naturalhistory_extension.objectNotes,Items Loaned Out,Item loaned out,Item loaned out note,objectGroupList > objectGroup,objectNotes,string,n,n,y,"","",not in core_7-1-0
herbarium_2-0-2 ns2:loansout_naturalhistory_extension returnObjectNumbers,herbarium_2-0-2,loanout,ns2:loansout_naturalhistory_extension,ns2:loansout_naturalhistory_extension,loansout_naturalhistory_extension.returnObjectNumbers,Items Returned,Item returned,Item returned object number(s),returnGroupList > returnGroup,returnObjectNumbers,string,n,n,y,"","",not in core_7-1-0
herbarium_2-0-2 ns2:loansout_naturalhistory_extension returnQuantity,herbarium_2-0-2,loanout,ns2:loansout_naturalhistory_extension,ns2:loansout_naturalhistory_extension,loansout_naturalhistory_extension.returnQuantity,Items Returned,Item returned,Item returned quantity,returnGroupList > returnGroup,returnQuantity,integer,n,n,y,"","",not in core_7-1-0
herbarium_2-0-2 ns2:loansout_naturalhistory_extension returnDate,herbarium_2-0-2,loanout,ns2:loansout_naturalhistory_extension,ns2:loansout_naturalhistory_extension,loansout_naturalhistory_extension.returnDate,Items Returned,Item returned,Item returned date,returnGroupList > returnGroup,returnDate,date,n,n,y,"","",not in core_7-1-0
herbarium_2-0-2 ns2:loansout_naturalhistory_extension returnDetermination,herbarium_2-0-2,loanout,ns2:loansout_naturalhistory_extension,ns2:loansout_naturalhistory_extension,loansout_naturalhistory_extension.returnDetermination,Items Returned,Item returned,Item returned new determination,returnGroupList > returnGroup,returnDetermination,string,n,n,y,authority: taxon/local,"",not in core_7-1-0
herbarium_2-0-2 ns2:loansout_naturalhistory_extension returnNotes,herbarium_2-0-2,loanout,ns2:loansout_naturalhistory_extension,ns2:loansout_naturalhistory_extension,loansout_naturalhistory_extension.returnNotes,Items Returned,Item returned,Item returned note,returnGroupList > returnGroup,returnNotes,string,n,n,y,"","",not in core_7-1-0
herbarium_2-0-2 ns2:loansout_naturalhistory_extension transferDate,herbarium_2-0-2,loanout,ns2:loansout_naturalhistory_extension,ns2:loansout_naturalhistory_extension,loansout_naturalhistory_extension.transferDate,Loan Transfers,Loan transfer,Transfer date,transferGroupList > transferGroup,transferDate,date,n,n,y,"","",not in core_7-1-0
herbarium_2-0-2 ns2:loansout_naturalhistory_extension transferOrg,herbarium_2-0-2,loanout,ns2:loansout_naturalhistory_extension,ns2:loansout_naturalhistory_extension,loansout_naturalhistory_extension.transferOrg,Loan Transfers,Loan transfer,Transfer to institution,transferGroupList > transferGroup,transferOrg,string,n,n,y,authority: organization/local,"",not in core_7-1-0
herbarium_2-0-2 ns2:loansout_naturalhistory_extension transferPerson,herbarium_2-0-2,loanout,ns2:loansout_naturalhistory_extension,ns2:loansout_naturalhistory_extension,loansout_naturalhistory_extension.transferPerson,Loan Transfers,Loan transfer,Transfer to person,transferGroupList > transferGroup,transferPerson,string,n,n,y,authority: person/local,"",not in core_7-1-0
herbarium_2-0-2 ns2:loansout_naturalhistory_extension transferDirector,herbarium_2-0-2,loanout,ns2:loansout_naturalhistory_extension,ns2:loansout_naturalhistory_extension,loansout_naturalhistory_extension.transferDirector,Loan Transfers,Loan transfer,Transfer under direction of,transferGroupList > transferGroup,transferDirector,string,n,n,y,authority: person/local,"",not in core_7-1-0
herbarium_2-0-2 ns2:loansout_naturalhistory_extension transferQuantity,herbarium_2-0-2,loanout,ns2:loansout_naturalhistory_extension,ns2:loansout_naturalhistory_extension,loansout_naturalhistory_extension.transferQuantity,Loan Transfers,Loan transfer,Transfer quantity,transferGroupList > transferGroup,transferQuantity,integer,n,n,y,"","",not in core_7-1-0
herbarium_2-0-2 ns2:loansout_naturalhistory_extension transferNotes,herbarium_2-0-2,loanout,ns2:loansout_naturalhistory_extension,ns2:loansout_naturalhistory_extension,loansout_naturalhistory_extension.transferNotes,Loan Transfers,Loan transfer,Transfer note,transferGroupList > transferGroup,transferNotes,string,n,n,y,"","",not in core_7-1-0
herbarium_2-0-2 ns2:taxon_common termDisplayName,herbarium_2-0-2,taxon,ns2:taxon_common,ns2:taxon_common,taxon_common.termDisplayName,Taxonomic Name Information,Term,Term display name,taxonTermGroupList > taxonTermGroup,termDisplayName,string,y,n,y,"","",not in core_7-1-0
herbarium_2-0-2 ns2:taxon_common termFormattedDisplayName,herbarium_2-0-2,taxon,ns2:taxon_common,ns2:taxon_common,taxon_common.termFormattedDisplayName,Taxonomic Name Information,Term,Formatted display name,taxonTermGroupList > taxonTermGroup,termFormattedDisplayName,string,n,n,y,"","",not in core_7-1-0
herbarium_2-0-2 ns2:taxon_common termQualifier,herbarium_2-0-2,taxon,ns2:taxon_common,ns2:taxon_common,taxon_common.termQualifier,Taxonomic Name Information,Term,Term qualifier,taxonTermGroupList > taxonTermGroup,termQualifier,string,n,n,y,"","",not in core_7-1-0
herbarium_2-0-2 ns2:taxon_common termStatus,herbarium_2-0-2,taxon,ns2:taxon_common,ns2:taxon_common,taxon_common.termStatus,Taxonomic Name Information,Term,Term status,taxonTermGroupList > taxonTermGroup,termStatus,string,n,n,y,option list: taxonTermStatuses,"accepted, provisional, rejected, under review",not in core_7-1-0
herbarium_2-0-2 ns2:taxon_common termType,herbarium_2-0-2,taxon,ns2:taxon_common,ns2:taxon_common,taxon_common.termType,Taxonomic Name Information,Term,Term type,taxonTermGroupList > taxonTermGroup,termType,string,n,n,y,option list: taxonTermTypes,"alternate descriptor, descriptor, used for term",not in core_7-1-0
herbarium_2-0-2 ns2:taxon_common termFlag,herbarium_2-0-2,taxon,ns2:taxon_common,ns2:taxon_common,taxon_common.termFlag,Taxonomic Name Information,Term,Term flag,taxonTermGroupList > taxonTermGroup,termFlag,string,n,n,y,vocabulary: taxontermflag,"",not in core_7-1-0
herbarium_2-0-2 ns2:taxon_common taxonomicStatus,herbarium_2-0-2,taxon,ns2:taxon_common,ns2:taxon_common,taxon_common.taxonomicStatus,Taxonomic Name Information,Term,Taxonomic status,taxonTermGroupList > taxonTermGroup,taxonomicStatus,string,n,n,y,option list: taxonomicStatuses,"accepted, invalid, misapplied name, valid",not in core_7-1-0
herbarium_2-0-2 ns2:taxon_common termLanguage,herbarium_2-0-2,taxon,ns2:taxon_common,ns2:taxon_common,taxon_common.termLanguage,Taxonomic Name Information,Term,Term language,taxonTermGroupList > taxonTermGroup,termLanguage,string,n,n,y,vocabulary: languages,"",not in core_7-1-0
herbarium_2-0-2 ns2:taxon_common termPrefForLang,herbarium_2-0-2,taxon,ns2:taxon_common,ns2:taxon_common,taxon_common.termPrefForLang,Taxonomic Name Information,Term,Term preferred for lang,taxonTermGroupList > taxonTermGroup,termPrefForLang,boolean,n,n,y,"","",not in core_7-1-0
herbarium_2-0-2 ns2:taxon_common termSource,herbarium_2-0-2,taxon,ns2:taxon_common,ns2:taxon_common,taxon_common.termSource,Taxonomic Name Information,Term > Source,Term source name,taxonTermGroupList > taxonTermGroup,termSource,string,n,n,y,authority: citation/local; authority: citation/worldcat,"",not in core_7-1-0
herbarium_2-0-2 ns2:taxon_common termSourceDetail,herbarium_2-0-2,taxon,ns2:taxon_common,ns2:taxon_common,taxon_common.termSourceDetail,Taxonomic Name Information,Term > Source,Term source detail,taxonTermGroupList > taxonTermGroup,termSourceDetail,string,n,n,y,"","",not in core_7-1-0
herbarium_2-0-2 ns2:taxon_common termSourceID,herbarium_2-0-2,taxon,ns2:taxon_common,ns2:taxon_common,taxon_common.termSourceID,Taxonomic Name Information,Term > Source,Term source ID,taxonTermGroupList > taxonTermGroup,termSourceID,string,n,n,y,"","",not in core_7-1-0
herbarium_2-0-2 ns2:taxon_common termSourceNote,herbarium_2-0-2,taxon,ns2:taxon_common,ns2:taxon_common,taxon_common.termSourceNote,Taxonomic Name Information,Term > Source,Term source note,taxonTermGroupList > taxonTermGroup,termSourceNote,string,n,n,y,"","",not in core_7-1-0
herbarium_2-0-2 ns2:taxon_common taxonRank,herbarium_2-0-2,taxon,ns2:taxon_common,ns2:taxon_common,taxon_common.taxonRank,Taxonomic Name Information,"",Rank,"",taxonRank,string,n,n,n/a,option list: taxonRanks,"class, division, domain, family, genus, kingdom, order, phylum, species",not in core_7-1-0
herbarium_2-0-2 ns2:taxon_herbarium taxonMajorGroup,herbarium_2-0-2,taxon,ns2:taxon_herbarium,ns2:taxon_herbarium,taxon_herbarium.taxonMajorGroup,Taxonomic Name Information,"",Major group,"",taxonMajorGroup,string,n,n,n/a,vocabulary: taxonmajorgroup,"",not in core_7-1-0
herbarium_2-0-2 ns2:taxon_herbarium taxonFamily,herbarium_2-0-2,taxon,ns2:taxon_herbarium,ns2:taxon_herbarium,taxon_herbarium.taxonFamily,Taxonomic Name Information,"",Family,"",taxonFamily,string,n,n,n/a,authority: taxon/local; authority: taxon/common,"",not in core_7-1-0
herbarium_2-0-2 ns2:taxon_common taxonAuthor,herbarium_2-0-2,taxon,ns2:taxon_common,ns2:taxon_common,taxon_common.taxonAuthor,Taxonomic Name Information,Author,Author name,taxonAuthorGroupList > taxonAuthorGroup,taxonAuthor,string,n,n,y,authority: person/local; authority: organization/local,"",not in core_7-1-0
herbarium_2-0-2 ns2:taxon_common taxonAuthorType,herbarium_2-0-2,taxon,ns2:taxon_common,ns2:taxon_common,taxon_common.taxonAuthorType,Taxonomic Name Information,Author,Author type,taxonAuthorGroupList > taxonAuthorGroup,taxonAuthorType,string,n,n,y,option list: taxonAuthorTypes,"ascribed, parenthetical",not in core_7-1-0
herbarium_2-0-2 ns2:taxon_common taxonYear,herbarium_2-0-2,taxon,ns2:taxon_common,ns2:taxon_common,taxon_common.taxonYear,Taxonomic Name Information,"",Year,"",taxonYear,string,n,n,n/a,"","",not in core_7-1-0
