fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values,diff info
fcart_4-0-0 ns2:transports_common transportTrackingNumberNote,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportTrackingNumberNote,Transport Information,Tracking number,Tracking number note,transportTrackingNumberGroupList > transportTrackingNumberGroup,transportTrackingNumberNote,string,n,n,y,"",""
fcart_5-0-3 ns2:transports_common transportTrackingNumberNote,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.transportTrackingNumberNote,Transport Information,Tracking number,Tracking number note,transportTrackingNumberGroupList > transportTrackingNumberGroup,transportTrackingNumberNote,string,n,n,y,"",""
fcart_4-0-0 ns2:transports_common departurePoint,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.departurePoint,Transport Information,Departure,Departure point,"",departurePoint,string,n,n,n/a,authority: organization/local; authority: place/local,""
fcart_5-0-3 ns2:transports_common departurePoint,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.departurePoint,Transport Information,Departure,Departure point,"",departurePoint,string,n,n,n/a,authority: organization/local; authority: place/local,""
fcart_4-0-0 ns2:transports_common transportDepartureDate,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportDepartureDate,Transport Information,Departure,Departure date,"",transportDepartureDate,date,n,n,n/a,"",""
fcart_5-0-3 ns2:transports_common transportDepartureDate,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.transportDepartureDate,Transport Information,Departure,Departure date,"",transportDepartureDate,date,n,n,n/a,"",""
fcart_4-0-0 ns2:transports_common transportDepartureTime,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportDepartureTime,Transport Information,Departure,Departure time,"",transportDepartureTime,string,n,n,n/a,"",""
fcart_5-0-3 ns2:transports_common transportDepartureTime,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.transportDepartureTime,Transport Information,Departure,Departure time,"",transportDepartureTime,string,n,n,n/a,"",""
fcart_4-0-0 ns2:transports_common transportArrivalDate,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportArrivalDate,Transport Information,Arrival,Arrival date,"",transportArrivalDate,date,n,n,n/a,"",""
fcart_5-0-3 ns2:transports_common transportArrivalDate,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.transportArrivalDate,Transport Information,Arrival,Arrival date,"",transportArrivalDate,date,n,n,n/a,"",""
fcart_4-0-0 ns2:transports_common transportArrivalTime,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportArrivalTime,Transport Information,Arrival,Arrival time,"",transportArrivalTime,string,n,n,n/a,"",""
fcart_5-0-3 ns2:transports_common transportArrivalTime,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.transportArrivalTime,Transport Information,Arrival,Arrival time,"",transportArrivalTime,string,n,n,n/a,"",""
fcart_4-0-0 ns2:transports_common courier,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.courier,Transport Information,"",Courier name,courierGroupList > courierGroup,courier,string,n,n,y,authority: person/local; authority: organization/local,""
fcart_5-0-3 ns2:transports_common courier,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.courier,Transport Information,"",Courier name,courierGroupList > courierGroup,courier,string,n,n,y,authority: person/local; authority: organization/local,""
fcart_4-0-0 ns2:transports_common courierContactNumber,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.courierContactNumber,Transport Information,"",Courier contact number,courierGroupList > courierGroup,courierContactNumber,string,n,n,y,"",""
fcart_5-0-3 ns2:transports_common courierContactNumber,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.courierContactNumber,Transport Information,"",Courier contact number,courierGroupList > courierGroup,courierContactNumber,string,n,n,y,"",""
fcart_4-0-0 ns2:transports_common transportRemarks,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportRemarks,Transport Information,"",Note,"",transportRemarks,string,n,n,n/a,"",""
fcart_5-0-3 ns2:transports_common transportRemarks,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.transportRemarks,Transport Information,"",Note,"",transportRemarks,string,n,n,n/a,"",""
fcart_4-0-0 ns2:transports_common transportCostType,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportCostType,Cost Information,"",Transport cost type,"",transportCostType,string,n,n,n/a,vocabulary: transportcosttype,""
fcart_5-0-3 ns2:transports_common transportCostType,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.transportCostType,Cost Information,"",Transport cost type,"",transportCostType,string,n,n,n/a,vocabulary: transportcosttype,""
fcart_4-0-0 ns2:transports_common transportCostResponsibleParty,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportCostResponsibleParty,Cost Information,"",Transport cost responsible party,"",transportCostResponsibleParty,string,n,n,n/a,vocabulary: transportresponsibleparty,""
fcart_5-0-3 ns2:transports_common transportCostResponsibleParty,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.transportCostResponsibleParty,Cost Information,"",Transport cost responsible party,"",transportCostResponsibleParty,string,n,n,n/a,vocabulary: transportresponsibleparty,""
fcart_4-0-0 ns2:transports_common insuranceCostResponsibleParty,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.insuranceCostResponsibleParty,Cost Information,"",Insurance/indemnity cost responsible party,"",insuranceCostResponsibleParty,string,n,n,n/a,vocabulary: transportresponsibleparty,""
fcart_5-0-3 ns2:transports_common insuranceCostResponsibleParty,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.insuranceCostResponsibleParty,Cost Information,"",Insurance/indemnity cost responsible party,"",insuranceCostResponsibleParty,string,n,n,n/a,vocabulary: transportresponsibleparty,""
fcart_4-0-0 ns2:transports_common finalShippingCostCurrency,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.finalShippingCostCurrency,Cost Information,Final shipping cost,Final shipping cost currency,"",finalShippingCostCurrency,string,n,n,n/a,vocabulary: currency,""
fcart_5-0-3 ns2:transports_common finalShippingCostCurrency,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.finalShippingCostCurrency,Cost Information,Final shipping cost,Final shipping cost currency,"",finalShippingCostCurrency,string,n,n,n/a,vocabulary: currency,""
fcart_4-0-0 ns2:transports_common finalShippingCostValue,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.finalShippingCostValue,Cost Information,Final shipping cost,Final shipping cost value,"",finalShippingCostValue,float,n,n,n/a,"",""
fcart_5-0-3 ns2:transports_common finalShippingCostValue,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.finalShippingCostValue,Cost Information,Final shipping cost,Final shipping cost value,"",finalShippingCostValue,float,n,n,n/a,"",""
fcart_4-0-0 ns2:transports_common customsBroker,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.customsBroker,Cost Information,Customs broker,Customs broker name,"",customsBroker,string,n,n,n/a,authority: person/local; authority: organization/local,""
fcart_5-0-3 ns2:transports_common customsBroker,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.customsBroker,Cost Information,Customs broker,Customs broker name,"",customsBroker,string,n,n,n/a,authority: person/local; authority: organization/local,""
fcart_4-0-0 ns2:transports_common customsBrokerContact,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.customsBrokerContact,Cost Information,Customs broker,Customs broker contact,"",customsBrokerContact,string,n,n,n/a,authority: person/local,""
fcart_5-0-3 ns2:transports_common customsBrokerContact,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.customsBrokerContact,Cost Information,Customs broker,Customs broker contact,"",customsBrokerContact,string,n,n,n/a,authority: person/local,""
fcart_4-0-0 ns2:transports_common customsDeclaredValueCurrency,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.customsDeclaredValueCurrency,Cost Information,Declared value for customs,Declared value for customs currency,"",customsDeclaredValueCurrency,string,n,n,n/a,vocabulary: currency,""
fcart_5-0-3 ns2:transports_common customsDeclaredValueCurrency,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.customsDeclaredValueCurrency,Cost Information,Declared value for customs,Declared value for customs currency,"",customsDeclaredValueCurrency,string,n,n,n/a,vocabulary: currency,""
fcart_4-0-0 ns2:transports_common customsDeclaredValueAmount,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.customsDeclaredValueAmount,Cost Information,Declared value for customs,Declared value for customs amount,"",customsDeclaredValueAmount,float,n,n,n/a,"",""
fcart_5-0-3 ns2:transports_common customsDeclaredValueAmount,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.customsDeclaredValueAmount,Cost Information,Declared value for customs,Declared value for customs amount,"",customsDeclaredValueAmount,float,n,n,n/a,"",""
fcart_4-0-0 ns2:transports_common customsFeeCurrency,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.customsFeeCurrency,Cost Information,Customs fee,Customs fee currency,"",customsFeeCurrency,string,n,n,n/a,vocabulary: currency,""
fcart_5-0-3 ns2:transports_common customsFeeCurrency,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.customsFeeCurrency,Cost Information,Customs fee,Customs fee currency,"",customsFeeCurrency,string,n,n,n/a,vocabulary: currency,""
fcart_4-0-0 ns2:transports_common customsFeeValue,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.customsFeeValue,Cost Information,Customs fee,Customs fee value,"",customsFeeValue,float,n,n,n/a,"",""
fcart_5-0-3 ns2:transports_common customsFeeValue,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.customsFeeValue,Cost Information,Customs fee,Customs fee value,"",customsFeeValue,float,n,n,n/a,"",""
fcart_4-0-0 ns2:transports_common customsFeeNote,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.customsFeeNote,Cost Information,Customs fee,Customs fee note,"",customsFeeNote,string,n,n,n/a,"",""
fcart_5-0-3 ns2:transports_common customsFeeNote,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.customsFeeNote,Cost Information,Customs fee,Customs fee note,"",customsFeeNote,string,n,n,n/a,"",""
fcart_4-0-0 ns2:transports_common additionalCostsType,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.additionalCostsType,Cost Information,Additional cost,Additional cost type,additionalCostsGroupList > additionalCostsGroup,additionalCostsType,string,n,n,y,vocabulary: transportadditionalcosttype,""
fcart_5-0-3 ns2:transports_common additionalCostsType,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.additionalCostsType,Cost Information,Additional cost,Additional cost type,additionalCostsGroupList > additionalCostsGroup,additionalCostsType,string,n,n,y,vocabulary: transportadditionalcosttype,""
fcart_4-0-0 ns2:transports_common additionalCostsCurrency,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.additionalCostsCurrency,Cost Information,Additional cost,Additional cost currency,additionalCostsGroupList > additionalCostsGroup,additionalCostsCurrency,string,n,n,y,vocabulary: currency,""
fcart_5-0-3 ns2:transports_common additionalCostsCurrency,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.additionalCostsCurrency,Cost Information,Additional cost,Additional cost currency,additionalCostsGroupList > additionalCostsGroup,additionalCostsCurrency,string,n,n,y,vocabulary: currency,""
fcart_4-0-0 ns2:transports_common additionalCostsValue,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.additionalCostsValue,Cost Information,Additional cost,Additional cost value,additionalCostsGroupList > additionalCostsGroup,additionalCostsValue,float,n,n,y,"",""
fcart_5-0-3 ns2:transports_common additionalCostsValue,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.additionalCostsValue,Cost Information,Additional cost,Additional cost value,additionalCostsGroupList > additionalCostsGroup,additionalCostsValue,float,n,n,y,"",""
fcart_4-0-0 ns2:transports_common shippingQuoteProvider,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.shippingQuoteProvider,Cost Information,"",Shipping quote provider,shippingQuoteGroupList > shippingQuoteGroup,shippingQuoteProvider,string,n,n,y,authority: person/local; authority: organization/local,""
fcart_5-0-3 ns2:transports_common shippingQuoteProvider,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.shippingQuoteProvider,Cost Information,"",Shipping quote provider,shippingQuoteGroupList > shippingQuoteGroup,shippingQuoteProvider,string,n,n,y,authority: person/local; authority: organization/local,""
fcart_4-0-0 ns2:transports_common shippingQuoteCurrency,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.shippingQuoteCurrency,Cost Information,"",Shipping quote currency,shippingQuoteGroupList > shippingQuoteGroup,shippingQuoteCurrency,string,n,n,y,vocabulary: currency,""
fcart_5-0-3 ns2:transports_common shippingQuoteCurrency,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.shippingQuoteCurrency,Cost Information,"",Shipping quote currency,shippingQuoteGroupList > shippingQuoteGroup,shippingQuoteCurrency,string,n,n,y,vocabulary: currency,""
fcart_4-0-0 ns2:transports_common shippingQuoteValue,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.shippingQuoteValue,Cost Information,"",Shipping quote value,shippingQuoteGroupList > shippingQuoteGroup,shippingQuoteValue,float,n,n,y,"",""
