profile,record_type,field,record_section,path_to_field,data_type,required,repeats,group_repeats,data_source_type,data_source_name,option_list_values,record_type_machine_name,field_machine_name
botgarden_3-1-1,Loan Out,Fruiting,Voucher Information,Phenology,boolean,n,n,n/a,"","","",loanout,fruiting
botgarden_3-1-1,Loan Out,In spore,Voucher Information,Phenology,boolean,n,n,n/a,"","","",loanout,inSpore
botgarden_3-1-1,Loan Out,Horticultural/wild,Voucher Information,"",string,n,n,n/a,option list,hortWildValues,"Horticultural, Wild",loanout,hortWild
botgarden_3-1-1,Loan Out,Garden location,Voucher Information,"",string,n,n,n/a,authority,location/local,"",loanout,gardenLocation
botgarden_3-1-1,Loan Out,Voucher purpose,Voucher Information,"",string,n,n,n/a,"","","",loanout,loanPurpose
botgarden_3-1-1,Loan Out,Voucher note,Voucher Information,"",string,n,n,n/a,"","","",loanout,loanOutNote
botgarden_3-1-1,Loan Out,Collection note,Voucher Information,"",string,n,n,n/a,"","","",loanout,fieldCollectionNote
botgarden_3-1-1,Loan Out,Annotation,Voucher Information,"",string,n,n,n/a,"","","",loanout,annotation
botgarden_3-1-1,Loan Out,Voucher institution,Voucher Information,"",string,n,n,n/a,authority,organization/local,"",loanout,borrower
botgarden_3-1-1,Loan Out,Number lent,Voucher Information,"",integer,n,n,n/a,"","","",loanout,numLent
botgarden_3-1-1,Loan Out,Sheet accession number,Voucher Information,"",string,n,n,n/a,"","","",loanout,sheetAccessionNumber
botgarden_3-1-1,Loan Out,Reviewed by,Voucher Information,"",string,n,n,n/a,authority,person/local,"",loanout,lendersAuthorizer
botgarden_3-1-1,Loan Out,Review complete,Voucher Information,"",boolean,n,n,n/a,"","","",loanout,reviewComplete
botgarden_3-1-1,Loan Out,Label requested,Voucher Information,"",string,n,n,n/a,option list,labelRequestedValues,"No, Yes",loanout,labelRequested
botgarden_3-1-1,Storage Location,Term display name,Storage Location Information,"",string,y,n,y,"","","",location,termDisplayName
botgarden_3-1-1,Storage Location,Term name,Storage Location Information,"",string,n,n,y,"","","",location,termName
botgarden_3-1-1,Storage Location,Term qualifier,Storage Location Information,"",string,n,n,y,"","","",location,termQualifier
botgarden_3-1-1,Storage Location,Term status,Storage Location Information,"",string,n,n,y,option list,locationTermStatuses,"accepted, provisional, rejected, under review",location,termStatus
botgarden_3-1-1,Storage Location,Term type,Storage Location Information,"",string,n,n,y,option list,locationTermTypes,"alternate descriptor, descriptor, used for term",location,termType
botgarden_3-1-1,Storage Location,Term flag,Storage Location Information,"",string,n,n,y,vocabulary,locationtermflag,"",location,termFlag
botgarden_3-1-1,Storage Location,Term language,Storage Location Information,"",string,n,n,y,vocabulary,languages,"",location,termLanguage
botgarden_3-1-1,Storage Location,Term preferred for lang,Storage Location Information,"",boolean,n,n,y,"","","",location,termPrefForLang
botgarden_3-1-1,Storage Location,Term source name,Storage Location Information,Source,string,n,n,y,"","","",location,termSource
botgarden_3-1-1,Storage Location,Term source detail,Storage Location Information,Source,string,n,n,y,"","","",location,termSourceDetail
botgarden_3-1-1,Storage Location,Term source ID,Storage Location Information,Source,string,n,n,y,"","","",location,termSourceID
botgarden_3-1-1,Storage Location,Term source note,Storage Location Information,Source,string,n,n,y,"","","",location,termSourceNote
botgarden_3-1-1,Storage Location,Storage location type,Storage Location Information,"",string,n,n,n/a,vocabulary,locationtype,"",location,locationType
botgarden_3-1-1,Storage Location,Security note,Storage Location Information,"",string,n,n,n/a,"","","",location,securityNote
botgarden_3-1-1,Storage Location,Address,Storage Location Information,"",string,n,n,n/a,"","","",location,address
botgarden_3-1-1,Storage Location,Access note,Storage Location Information,"",string,n,n,n/a,"","","",location,accessNote
botgarden_3-1-1,Storage Location,Condition note,Storage Location Information,"",string,n,n,y,"","","",location,conditionNote
botgarden_3-1-1,Storage Location,Condition note date,Storage Location Information,"",date,n,n,y,"","","",location,conditionNoteDate
botgarden_3-1-1,Media Handling,Identification number,Media Handling Information,"",string,y,n,n/a,"","","",media,identificationNumber
botgarden_3-1-1,Media Handling,Title,Media Handling Information,"",string,n,n,n/a,"","","",media,title
botgarden_3-1-1,Media Handling,Publish to,Media Handling Information,"",string,n,y,n,vocabulary,publishto,"",media,publishTo
botgarden_3-1-1,Media Handling,External URL,Media Handling Information,"",string,n,n,n/a,"","","",media,externalUrl
botgarden_3-1-1,Media Handling,Measured part,Media Handling Information,"",string,n,n,y,option list,measuredParts,"base, frame, framed, image-size, mount, paper-size, plate-size, unframed",media,measuredPart
botgarden_3-1-1,Media Handling,Dimension summary,Media Handling Information,"",string,n,n,y,"","","",media,dimensionSummary
botgarden_3-1-1,Media Handling,Measurement dimension,Media Handling Information,"",string,n,n,y,option list,dimensions,"area, base, circumference, count, depth, diameter, height, intended duration, length, running-time, screen resolution, target, volume, weight, width",media,dimension
botgarden_3-1-1,Media Handling,Measured by,Media Handling Information,"",string,n,n,y,authority,person/local; organization/local,"",media,measuredBy
botgarden_3-1-1,Media Handling,Measurement method,Media Handling Information,"",string,n,n,y,option list,measurementMethods,"balance_beam_scale, electronic_distance_measurement, goniometer, hydraulic_or_pneumatic_scale, measuring_tape_cloth, measuring_tape_metal, microscopy_reticule, odometer, optical_range_finder, osteometric_board, pacing_pedometer, protractor, ruler, sliding_calipers, spreading_calipers, spring_scale, stadia_transit, standard_mesh_screen, taping_chaining, theodolite_total_station",media,measurementMethod
botgarden_3-1-1,Media Handling,Measurement value,Media Handling Information,"",float,n,n,y,"","","",media,value
botgarden_3-1-1,Media Handling,Measurement unit,Media Handling Information,"",string,n,n,y,option list,measurementUnits,"carats, centimeters, cubic-centimeters, dpi, feet, hours, inches, kilograms, liters, meters, millimeters, milliseconds, minutes, ounces, pixels, pounds, ppi, seconds, square-feet, stories, tons",media,measurementUnit
botgarden_3-1-1,Media Handling,Measurement qualifier,Media Handling Information,"",string,n,n,y,"","","",media,valueQualifier
botgarden_3-1-1,Media Handling,Measurement date,Media Handling Information,"",date,n,n,y,"","","",media,valueDate
botgarden_3-1-1,Media Handling,Dimension note,Media Handling Information,"",string,n,n,y,"","","",media,measuredPartNote
botgarden_3-1-1,Media Handling,Checksum value,Media Handling Information,"",string,n,n,y,"","","",media,checksumValue
botgarden_3-1-1,Media Handling,Checksum type,Media Handling Information,"",string,n,n,y,vocabulary,checksumtypes,"",media,checksumType
botgarden_3-1-1,Media Handling,Checksum date,Media Handling Information,"",date,n,n,y,"","","",media,checksumDate
botgarden_3-1-1,Media Handling,Contributor,Media Handling Information,"",string,n,n,n/a,authority,person/local; organization/local,"",media,contributor
botgarden_3-1-1,Media Handling,Creator,Media Handling Information,"",string,n,n,n/a,authority,person/local; organization/local,"",media,creator
botgarden_3-1-1,Media Handling,Language,Media Handling Information,"",string,n,y,n,vocabulary,languages,"",media,language
botgarden_3-1-1,Media Handling,Publisher,Media Handling Information,"",string,n,n,n/a,authority,person/local; organization/local,"",media,publisher
botgarden_3-1-1,Media Handling,Relation,Media Handling Information,"",string,n,y,n,"","","",media,relation
botgarden_3-1-1,Media Handling,Copyright statement,Media Handling Information,"",string,n,n,n/a,"","","",media,copyrightStatement
botgarden_3-1-1,Media Handling,Type,Media Handling Information,"",string,n,y,n,option list,mediaTypes,"dataset, document, moving_image, sound, still_image",media,type
botgarden_3-1-1,Media Handling,Coverage,Media Handling Information,"",string,n,n,n/a,"","","",media,coverage
botgarden_3-1-1,Media Handling,Date,Media Handling Information,"",structured date group,n,y,n,"","","",media,dateGroup
botgarden_3-1-1,Media Handling,Source,Media Handling Information,"",string,n,n,n/a,"","","",media,source
botgarden_3-1-1,Media Handling,Subject,Media Handling Information,"",string,n,y,n,"","","",media,subject
botgarden_3-1-1,Media Handling,Rights holder,Media Handling Information,"",string,n,n,n/a,authority,person/local; organization/local,"",media,rightsHolder
botgarden_3-1-1,Media Handling,Description,Media Handling Information,"",string,n,n,n/a,"","","",media,description
botgarden_3-1-1,Media Handling,Alt text,Media Handling Information,"",string,n,n,n/a,"","","",media,altText
botgarden_3-1-1,Media Handling,"","","",string,n,n,n/a,"","","",media,mediaFileURI
botgarden_3-1-1,Location/Movement/Inventory,Action date,Current Location Information,"",date,n,n,n/a,"","","",movement,locationDate
botgarden_3-1-1,Location/Movement/Inventory,Action code,Current Location Information,"",string,n,n,n/a,vocabulary,reasonformove,"",movement,reasonForMove
botgarden_3-1-1,Location/Movement/Inventory,Garden location,Current Location Information,"",string,n,n,n/a,authority,location/local; organization/local,"",movement,currentLocation
botgarden_3-1-1,Location/Movement/Inventory,Contact,Current Location Information,"",string,n,n,n/a,authority,person/local,"",movement,movementContact
botgarden_3-1-1,Location/Movement/Inventory,Reference number,Current Location Information,"",string,n,n,n/a,"","","",movement,movementReferenceNumber
botgarden_3-1-1,Location/Movement/Inventory,Movement note,Current Location Information,"",string,n,n,n/a,"","","",movement,movementNote
botgarden_3-1-1,Location/Movement/Inventory,Label requested,Label Information,"",string,n,n,n/a,option list,labelRequestedValues,"No, Yes",movement,labelRequested
botgarden_3-1-1,Location/Movement/Inventory,Label size,Label Information,"",string,n,n,n/a,vocabulary,labelsize,"",movement,labelSize
botgarden_3-1-1,Location/Movement/Inventory,Label stand type,Label Information,"",string,n,n,n/a,vocabulary,labelstandtype,"",movement,labelStandType
botgarden_3-1-1,Location/Movement/Inventory,Label count,Label Information,"",integer,n,n,n/a,"","","",movement,labelCount
botgarden_3-1-1,Object Exit,Distribution number,Distribution Information,"",string,n,n,n/a,"","","",objectexit,exitNumber
botgarden_3-1-1,Object Exit,Date,Distribution Information,"",structured date group,n,n,n/a,"","","",objectexit,exitDateGroup
botgarden_3-1-1,Object Exit,Authorized by,Distribution Information,"",string,n,n,n/a,authority,person/local; organization/local,"",objectexit,currentOwner
botgarden_3-1-1,Object Exit,Distribution method,Distribution Information,"",string,n,y,n,option list,exitMethods,"courier, inperson, post",objectexit,exitMethod
botgarden_3-1-1,Object Exit,Organization,Distribution Information,"",string,n,n,n/a,authority,organization/local,"",objectexit,depositor
botgarden_3-1-1,Object Exit,Distribution reason,Distribution Information,"",string,n,n,n/a,option list,exitReasons,"deaccession, disposal, returnofloan",objectexit,exitReason
botgarden_3-1-1,Object Exit,Count,Distribution Information,"",integer,n,n,n/a,"","","",objectexit,count
botgarden_3-1-1,Object Exit,Distribution note,Distribution Information,"",string,n,n,n/a,"","","",objectexit,exitNote
botgarden_3-1-1,Object Exit,Packing note,Distribution Information,"",string,n,n,n/a,"","","",objectexit,packingNote
botgarden_3-1-1,Organization,Term display name,Organization Information,"",string,y,n,y,"","","",organization,termDisplayName
botgarden_3-1-1,Organization,Term name,Organization Information,"",string,n,n,y,"","","",organization,termName
botgarden_3-1-1,Organization,Term qualifier,Organization Information,"",string,n,n,y,"","","",organization,termQualifier
botgarden_3-1-1,Organization,Term status,Organization Information,"",string,n,n,y,option list,orgTermStatuses,"accepted, provisional, rejected, under review",organization,termStatus
botgarden_3-1-1,Organization,Term type,Organization Information,"",string,n,n,y,option list,orgTermTypes,"alternate descriptor, descriptor, used for term",organization,termType
botgarden_3-1-1,Organization,Term flag,Organization Information,"",string,n,n,y,vocabulary,orgtermflag,"",organization,termFlag
botgarden_3-1-1,Organization,Term language,Organization Information,"",string,n,n,y,vocabulary,languages,"",organization,termLanguage
botgarden_3-1-1,Organization,Term preferred for lang,Organization Information,"",boolean,n,n,y,"","","",organization,termPrefForLang
botgarden_3-1-1,Organization,Term main body name,Organization Information,Name detail,string,n,n,y,"","","",organization,mainBodyName
botgarden_3-1-1,Organization,Term name addition,Organization Information,Name detail,string,n,n,y,"","","",organization,additionsToName
botgarden_3-1-1,Organization,Term source name,Organization Information,Source,string,n,n,y,authority,citation/local; citation/worldcat,"",organization,termSource
