profile,ui_config,display_name,short_identifier,workflow_state,updated,csid,uri,refname,used_by
fcart,fcart_7-0-0,Use Restriction,userestriction,project,2022-12-02T21:30:45.735Z,b288b310-47cf-4c9b-a033,/vocabularies/b288b310-47cf-4c9b-a033,urn:cspace:fcart.collectionspace.org:vocabularies:name(userestriction)'Use Restriction',PERSON: Maker-Supplied Identity Information > Pronoun supplied use restriction; PERSON: Maker-Supplied Identity Information > Gender supplied use restriction; PERSON: Maker-Supplied Identity Information > Race supplied use restriction; PERSON: Maker-Supplied Identity Information > Ethnicity supplied use restriction; PERSON: Maker-Supplied Identity Information > Sexuality supplied use restriction; PERSON: Maker-Supplied Identity Information > Birth place supplied use restriction; PERSON: Maker-Supplied Identity Information > Birth date supplied use restriction; PERSON: Maker-Supplied Identity Information > Other information use restriction
fcart,fcart_7-0-0,Utilized Software,utilizedsoftware,project,2022-12-02T21:30:23.452Z,a7f679a3-7e8b-4662-8ae6,/vocabularies/a7f679a3-7e8b-4662-8ae6,urn:cspace:fcart.collectionspace.org:vocabularies:name(utilizedsoftware)'Utilized Software',COLLECTIONOBJECT: Technical Specifications: Software/Web > Technical Specifications: Software/Web > Utilized software name
fcart,fcart_7-0-0,Variable Media Component Status,vmcomponentstatus,project,2022-12-02T21:30:19.974Z,0e9be768-6b3a-4847-8dcb,/vocabularies/0e9be768-6b3a-4847-8dcb,urn:cspace:fcart.collectionspace.org:vocabularies:name(vmcomponentstatus)'Variable Media Component Status',COLLECTIONOBJECT: Object Identification Information > Variable media component status
fcart,fcart_7-0-0,Web Browsers,webbrowsers,project,2022-12-02T21:30:24.184Z,c4b2a039-54ab-4d47-94aa,/vocabularies/c4b2a039-54ab-4d47-94aa,urn:cspace:fcart.collectionspace.org:vocabularies:name(webbrowsers)'Web Browsers',COLLECTIONOBJECT: Technical Specifications: Software/Web > Itended browser name
fcart,fcart_7-0-0,Work Creator Type,workcreatortype,project,2021-11-18T02:13:37.148Z,f97e682e-91b8-4795-bbc0,/vocabularies/f97e682e-91b8-4795-bbc0,urn:cspace:fcart.collectionspace.org:vocabularies:name(workcreatortype)'Work Creator Type',WORK: Work Information > Creator type
fcart,fcart_7-0-0,Work Publisher Type,workpublishertype,project,2021-11-18T02:13:37.799Z,ffa99a8a-5d83-4313-8a6b,/vocabularies/ffa99a8a-5d83-4313-8a6b,urn:cspace:fcart.collectionspace.org:vocabularies:name(workpublishertype)'Work Publisher Type',WORK: Work Information > Publisher type
fcart,fcart_7-0-0,Work Term Flags,worktermflag,project,2021-11-18T02:13:48.915Z,ef27c291-21ff-4de6-85aa,/vocabularies/ef27c291-21ff-4de6-85aa,urn:cspace:fcart.collectionspace.org:vocabularies:name(worktermflag)'Work Term Flags',WORK: Work Information > Term flag
fcart,fcart_7-0-0,Work Type,worktype,project,2021-11-18T02:13:36.499Z,12cdfbc3-be60-456c-9893,/vocabularies/12cdfbc3-be60-456c-9893,urn:cspace:fcart.collectionspace.org:vocabularies:name(worktype)'Work Type',COLLECTIONOBJECT: Object Description Information > Content > Content work type; WORK: Work Information > Work type
materials,materials_4-0-0,Acoustical Properties,acousticalproperties,project,2021-11-18T02:01:47.305Z,4216195c-a1d0-467c-a9b6,/vocabularies/4216195c-a1d0-467c-a9b6,urn:cspace:materials.collectionspace.org:vocabularies:name(acousticalproperties)'Acoustical Properties',MATERIAL: Properties > Acoustical property type
materials,materials_4-0-0,Additional Processes,additionalprocesses,project,2021-11-18T02:02:06.803Z,d4acd8d7-0eea-4d3e-ba86,/vocabularies/d4acd8d7-0eea-4d3e-ba86,urn:cspace:materials.collectionspace.org:vocabularies:name(additionalprocesses)'Additional Processes',MATERIAL: Process > Additional process type
materials,materials_4-0-0,Additional Properties,additionalproperties,project,2021-11-18T02:01:54.434Z,8b71f14b-7ece-4a03-82bb,/vocabularies/8b71f14b-7ece-4a03-82bb,urn:cspace:materials.collectionspace.org:vocabularies:name(additionalproperties)'Additional Properties',MATERIAL: Properties > Additional property type
materials,materials_4-0-0,Address Types,addresstype,project,2021-11-18T02:02:07.696Z,b6b04862-117e-435b-9337,/vocabularies/b6b04862-117e-435b-9337,urn:cspace:materials.collectionspace.org:vocabularies:name(addresstype)'Address Types',PLACE: Place Information > Address type; WORK: Work Information > Address type
materials,materials_4-0-0,Agent Info Type,agentinfotype,project,2021-11-18T02:01:30.395Z,bd534c35-dd79-4ebf-950a,/vocabularies/bd534c35-dd79-4ebf-950a,urn:cspace:materials.collectionspace.org:vocabularies:name(agentinfotype)'Agent Info Type',CITATION: Citation Information > Agent role
materials,materials_4-0-0,Age Qualifier,agequalifier,project,2021-11-18T02:01:24.983Z,730398fa-8bd2-4cea-85bd,/vocabularies/730398fa-8bd2-4cea-85bd,urn:cspace:materials.collectionspace.org:vocabularies:name(agequalifier)'Age Qualifier',not used
materials,materials_4-0-0,Annotation Type,annotationtype,project,2021-11-18T02:02:11.932Z,8b50cbe7-b1a7-482c-bfb8,/vocabularies/8b50cbe7-b1a7-482c-bfb8,urn:cspace:materials.collectionspace.org:vocabularies:name(annotationtype)'Annotation Type',COLLECTIONOBJECT: Object Identification Information > Annotation type
materials,materials_4-0-0,Approval Group,deaccessionapprovalgroup,project,2021-11-18T02:02:08.186Z,7e386b07-fedf-4f65-8097,/vocabularies/7e386b07-fedf-4f65-8097,urn:cspace:materials.collectionspace.org:vocabularies:name(deaccessionapprovalgroup)'Approval Group',LOANOUT: Loan Out Information > Loan status group; OBJECTEXIT: Deaccession and Disposal Information > Deaccession approval group
materials,materials_4-0-0,Approval Status,deaccessionapprovalstatus,project,2021-11-18T02:02:08.512Z,45e03ca4-e868-4fd8-bd57,/vocabularies/45e03ca4-e868-4fd8-bd57,urn:cspace:materials.collectionspace.org:vocabularies:name(deaccessionapprovalstatus)'Approval Status',OBJECTEXIT: Deaccession and Disposal Information > Deaccession approval status
materials,materials_4-0-0,castingprocesses,castingprocesses,project,2021-11-18T02:01:57.707Z,ac73f940-6828-4368-bf20,/vocabularies/ac73f940-6828-4368-bf20,urn:cspace:materials.collectionspace.org:vocabularies:name(castingprocesses)'castingprocesses',MATERIAL: Process > Casting
materials,materials_4-0-0,Checksum Types,checksumtypes,project,2022-12-02T21:29:03.454Z,513bb2c8-68dc-4599-93e4,/vocabularies/513bb2c8-68dc-4599-93e4,urn:cspace:materials.collectionspace.org:vocabularies:name(checksumtypes)'Checksum Types',MEDIA: Media Handling Information > Checksum type
materials,materials_4-0-0,Citation Term Flags,citationtermflag,project,2021-11-18T02:01:36.963Z,f5cc1363-02c9-4a23-8829,/vocabularies/f5cc1363-02c9-4a23-8829,urn:cspace:materials.collectionspace.org:vocabularies:name(citationtermflag)'Citation Term Flags',CITATION: Citation Information > Term flag
materials,materials_4-0-0,Citation Term Type,citationtermtype,project,2021-11-18T02:01:28.038Z,584c787e-7c16-45b8-bbac,/vocabularies/584c787e-7c16-45b8-bbac,urn:cspace:materials.collectionspace.org:vocabularies:name(citationtermtype)'Citation Term Type',CITATION: Citation Information > Term type
materials,materials_4-0-0,Collection Method,collectionmethod,project,2021-11-18T02:01:20.504Z,5c88fb4b-2ac4-4dbc-8578,/vocabularies/5c88fb4b-2ac4-4dbc-8578,urn:cspace:materials.collectionspace.org:vocabularies:name(collectionmethod)'Collection Method',not used
materials,materials_4-0-0,Concept Term Flags,concepttermflag,project,2021-11-18T02:01:37.268Z,24d77311-62b9-496e-8721,/vocabularies/24d77311-62b9-496e-8721,urn:cspace:materials.collectionspace.org:vocabularies:name(concepttermflag)'Concept Term Flags',CONCEPT: Concept Information > Term flag
materials,materials_4-0-0,Concept Types,concepttype,project,2021-11-18T02:01:35.541Z,1c32e147-8e74-4339-975e,/vocabularies/1c32e147-8e74-4339-975e,urn:cspace:materials.collectionspace.org:vocabularies:name(concepttype)'Concept Types',CONCEPT: Concept Information > Concept type
materials,materials_4-0-0,Condition Check Method,conditioncheckmethod,project,2021-11-18T02:01:22.284Z,4a6e6dd5-a7e2-4744-a187,/vocabularies/4a6e6dd5-a7e2-4744-a187,urn:cspace:materials.collectionspace.org:vocabularies:name(conditioncheckmethod)'Condition Check Method',not used
materials,materials_4-0-0,Condition Check Reason,conditioncheckreason,project,2021-11-18T02:01:22.930Z,402bcbba-86a4-4cc1-834b,/vocabularies/402bcbba-86a4-4cc1-834b,urn:cspace:materials.collectionspace.org:vocabularies:name(conditioncheckreason)'Condition Check Reason',not used
materials,materials_4-0-0,Condition Fitness,conditionfitness,project,2021-11-18T02:01:21.629Z,71433540-0166-4d5f-851e,/vocabularies/71433540-0166-4d5f-851e,urn:cspace:materials.collectionspace.org:vocabularies:name(conditionfitness)'Condition Fitness',not used
materials,materials_4-0-0,Conservation Status,conservationstatus,project,2021-11-18T02:01:33.683Z,7567f0b3-5b13-4840-9eb3,/vocabularies/7567f0b3-5b13-4840-9eb3,urn:cspace:materials.collectionspace.org:vocabularies:name(conservationstatus)'Conservation Status',CONSERVATION: Conservation Treatment Information > Procedural status
materials,materials_4-0-0,Contact Person Roles,contactrole,project,2024-04-19T10:01:41.857Z,30b5c27e-43b4-4422-995c,/vocabularies/30b5c27e-43b4-4422-995c,urn:cspace:materials.collectionspace.org:vocabularies:name(contactrole)'Contact Person Roles',ORGANIZATION: Organization Information > Contact role
materials,materials_4-0-0,Contact Person Statuses,contactstatus,project,2021-11-18T02:02:09.657Z,aea1554b-f978-4e8f-a1e9,/vocabularies/aea1554b-f978-4e8f-a1e9,urn:cspace:materials.collectionspace.org:vocabularies:name(contactstatus)'Contact Person Statuses',ORGANIZATION: Organization Information > Contact status
materials,materials_4-0-0,Date Certainty,datecertainty,project,2021-11-18T02:01:25.389Z,dcc8a7ba-4731-40ad-bc24,/vocabularies/dcc8a7ba-4731-40ad-bc24,urn:cspace:materials.collectionspace.org:vocabularies:name(datecertainty)'Date Certainty',ACQUISITION: Acquisition Information > acquisitions_common.accessionDateGroup > ; ACQUISITION: Acquisition Information > acquisitions_common.accessionDateGroup > ; ACQUISITION: Acquisition Information > acquisitions_common.acquisitionDateGroup > ; ACQUISITION: Acquisition Information > acquisitions_common.acquisitionDateGroup > ; CITATION: Citation Information > citations_common.publicationDate > ; CITATION: Citation Information > citations_common.publicationDate > ; CITATION: Citation Information > citations_common.captureDate > ; CITATION: Citation Information > citations_common.captureDate > ; MEDIA: Media Handling Information > media_common.dateGroup > ; MEDIA: Media Handling Information > media_common.dateGroup > ; OBJECTEXIT: Object Exit Information > objectexit_common.exitDateGroup > ; OBJECTEXIT: Object Exit Information > objectexit_common.exitDateGroup > ; ORGANIZATION: Organization Information > organizations_common.foundingDateGroup > ; ORGANIZATION: Organization Information > organizations_common.foundingDateGroup > ; ORGANIZATION: Organization Information > organizations_common.dissolutionDateGroup > ; ORGANIZATION: Organization Information > organizations_common.dissolutionDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactEndDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactEndDateGroup > ; PLACE: Place Information > places_common.nameDateGroup > ; PLACE: Place Information > places_common.nameDateGroup > ; PLACE: Place Information > places_common.ownershipDateGroup > ; PLACE: Place Information > places_common.ownershipDateGroup > ; PLACE: Georeference Information > places_common.geoRefDateGroup > ; PLACE: Georeference Information > places_common.geoRefDateGroup > ; WORK: Work Information > works_common.workDateGroup > ; WORK: Work Information > works_common.workDateGroup > ; MATERIAL: Material Information > Discontinued > materials_common.discontinuedDate > ; MATERIAL: Material Information > Discontinued > materials_common.discontinuedDate > ; MATERIAL: Material Information > materials_common.productionDate > ; MATERIAL: Material Information > materials_common.productionDate > 
materials,materials_4-0-0,Date Era,dateera,project,2021-11-18T02:01:24.282Z,e639d314-4176-4f95-a10c,/vocabularies/e639d314-4176-4f95-a10c,urn:cspace:materials.collectionspace.org:vocabularies:name(dateera)'Date Era',ACQUISITION: Acquisition Information > acquisitions_common.accessionDateGroup > ; ACQUISITION: Acquisition Information > acquisitions_common.accessionDateGroup > ; ACQUISITION: Acquisition Information > acquisitions_common.acquisitionDateGroup > ; ACQUISITION: Acquisition Information > acquisitions_common.acquisitionDateGroup > ; CITATION: Citation Information > citations_common.publicationDate > ; CITATION: Citation Information > citations_common.publicationDate > ; CITATION: Citation Information > citations_common.captureDate > ; CITATION: Citation Information > citations_common.captureDate > ; MEDIA: Media Handling Information > media_common.dateGroup > ; MEDIA: Media Handling Information > media_common.dateGroup > ; OBJECTEXIT: Object Exit Information > objectexit_common.exitDateGroup > ; OBJECTEXIT: Object Exit Information > objectexit_common.exitDateGroup > ; ORGANIZATION: Organization Information > organizations_common.foundingDateGroup > ; ORGANIZATION: Organization Information > organizations_common.foundingDateGroup > ; ORGANIZATION: Organization Information > organizations_common.dissolutionDateGroup > ; ORGANIZATION: Organization Information > organizations_common.dissolutionDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactEndDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactEndDateGroup > ; PLACE: Place Information > places_common.nameDateGroup > ; PLACE: Place Information > places_common.nameDateGroup > ; PLACE: Place Information > places_common.ownershipDateGroup > ; PLACE: Place Information > places_common.ownershipDateGroup > ; PLACE: Georeference Information > places_common.geoRefDateGroup > ; PLACE: Georeference Information > places_common.geoRefDateGroup > ; WORK: Work Information > works_common.workDateGroup > ; WORK: Work Information > works_common.workDateGroup > ; MATERIAL: Material Information > Discontinued > materials_common.discontinuedDate > ; MATERIAL: Material Information > Discontinued > materials_common.discontinuedDate > ; MATERIAL: Material Information > materials_common.productionDate > ; MATERIAL: Material Information > materials_common.productionDate > 
materials,materials_4-0-0,Date Qualifier,datequalifier,project,2021-11-18T02:01:24.478Z,71307b93-c290-4645-a155,/vocabularies/71307b93-c290-4645-a155,urn:cspace:materials.collectionspace.org:vocabularies:name(datequalifier)'Date Qualifier',ACQUISITION: Acquisition Information > acquisitions_common.accessionDateGroup > ; ACQUISITION: Acquisition Information > acquisitions_common.accessionDateGroup > ; ACQUISITION: Acquisition Information > acquisitions_common.acquisitionDateGroup > ; ACQUISITION: Acquisition Information > acquisitions_common.acquisitionDateGroup > ; CITATION: Citation Information > citations_common.publicationDate > ; CITATION: Citation Information > citations_common.publicationDate > ; CITATION: Citation Information > citations_common.captureDate > ; CITATION: Citation Information > citations_common.captureDate > ; MEDIA: Media Handling Information > media_common.dateGroup > ; MEDIA: Media Handling Information > media_common.dateGroup > ; OBJECTEXIT: Object Exit Information > objectexit_common.exitDateGroup > ; OBJECTEXIT: Object Exit Information > objectexit_common.exitDateGroup > ; ORGANIZATION: Organization Information > organizations_common.foundingDateGroup > ; ORGANIZATION: Organization Information > organizations_common.foundingDateGroup > ; ORGANIZATION: Organization Information > organizations_common.dissolutionDateGroup > ; ORGANIZATION: Organization Information > organizations_common.dissolutionDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactEndDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactEndDateGroup > ; PLACE: Place Information > places_common.nameDateGroup > ; PLACE: Place Information > places_common.nameDateGroup > ; PLACE: Place Information > places_common.ownershipDateGroup > ; PLACE: Place Information > places_common.ownershipDateGroup > ; PLACE: Georeference Information > places_common.geoRefDateGroup > ; PLACE: Georeference Information > places_common.geoRefDateGroup > ; WORK: Work Information > works_common.workDateGroup > ; WORK: Work Information > works_common.workDateGroup > ; MATERIAL: Material Information > Discontinued > materials_common.discontinuedDate > ; MATERIAL: Material Information > Discontinued > materials_common.discontinuedDate > ; MATERIAL: Material Information > materials_common.productionDate > ; MATERIAL: Material Information > materials_common.productionDate > 
materials,materials_4-0-0,Deforming Processes,deformingprocesses,project,2021-11-18T02:01:58.303Z,04632023-99a8-4f53-a463,/vocabularies/04632023-99a8-4f53-a463,urn:cspace:materials.collectionspace.org:vocabularies:name(deformingprocesses)'Deforming Processes',MATERIAL: Process > Deforming
materials,materials_4-0-0,Disposal Method,disposalmethod,project,2021-11-18T02:02:08.792Z,f6376e7e-79c9-4ec2-ae1d,/vocabularies/f6376e7e-79c9-4ec2-ae1d,urn:cspace:materials.collectionspace.org:vocabularies:name(disposalmethod)'Disposal Method',OBJECTEXIT: Deaccession and Disposal Information > Disposal method
